Code,Description,Source URL
A41.9,"Sepsis, unspecified Incl.: Septicaemia",https://icd.who.int/browse10/2019/en#/A30-A49
A42,Actinomycosis Excl.: actinomycetoma (B47.1),https://icd.who.int/browse10/2019/en#/A30-A49
A42.0,Pulmonary actinomycosis,https://icd.who.int/browse10/2019/en#/A30-A49
A42.1,Abdominal actinomycosis,https://icd.who.int/browse10/2019/en#/A30-A49
A42.2,Cervicofacial actinomycosis,https://icd.who.int/browse10/2019/en#/A30-A49
A42.7,Actinomycotic sepsis,https://icd.who.int/browse10/2019/en#/A30-A49
A42.8,Other forms of actinomycosis,https://icd.who.int/browse10/2019/en#/A30-A49
A42.9,"Actinomycosis, unspecified",https://icd.who.int/browse10/2019/en#/A30-A49
A43,Nocardiosis,https://icd.who.int/browse10/2019/en#/A30-A49
A43.0,Pulmonary nocardiosis,https://icd.who.int/browse10/2019/en#/A30-A49
A43.1,Cutaneous nocardiosis,https://icd.who.int/browse10/2019/en#/A30-A49
A43.8,Other forms of nocardiosis,https://icd.who.int/browse10/2019/en#/A30-A49
A43.9,"Nocardiosis, unspecified",https://icd.who.int/browse10/2019/en#/A30-A49
A44,Bartonellosis,https://icd.who.int/browse10/2019/en#/A30-A49
A44.0,Systemic bartonellosis Incl.: Oroya fever,https://icd.who.int/browse10/2019/en#/A30-A49
A44.1,Cutaneous and mucocutaneous bartonellosis Incl.: Verruga peruana,https://icd.who.int/browse10/2019/en#/A30-A49
A44.8,Other forms of bartonellosis,https://icd.who.int/browse10/2019/en#/A30-A49
A44.9,"Bartonellosis, unspecified",https://icd.who.int/browse10/2019/en#/A30-A49
A46,Erysipelas Excl.: postpartum or puerperal erysipelas (O86.8),https://icd.who.int/browse10/2019/en#/A30-A49
A48,"Other bacterial diseases, not elsewhere classified Excl.: actinomycetoma (B47.1)",https://icd.who.int/browse10/2019/en#/A30-A49
A48.0,Gas gangrene Incl.: Clostridial: cellulitis myonecrosis,https://icd.who.int/browse10/2019/en#/A30-A49
A48.1,Legionnaires disease,https://icd.who.int/browse10/2019/en#/A30-A49
A48.2,Nonpneumonic Legionnaires disease [Pontiac fever],https://icd.who.int/browse10/2019/en#/A30-A49
A48.3,Toxic shock syndrome Excl.: endotoxic shock NOS (R57.8) sepsis NOS (A41.9),https://icd.who.int/browse10/2019/en#/A30-A49
A48.4,Brazilian purpuric fever Incl.: Systemic Haemophilus aegyptius infection,https://icd.who.int/browse10/2019/en#/A30-A49
A48.8,Other specified bacterial diseases,https://icd.who.int/browse10/2019/en#/A30-A49
A49,Bacterial infection of unspecified site Excl.: bacterial agents as the cause of diseases classified to other chapters (B95-B96) chlamydial infection NOS (A74.9) meningococcal infection NOS (A39.9) rickettsial infection NOS (A79.9) spirochaetal infection NOS (A69.9),https://icd.who.int/browse10/2019/en#/A30-A49
A49.0,"Staphylococcal infection, unspecified site",https://icd.who.int/browse10/2019/en#/A30-A49
A49.1,"Streptococcal and enterococcal infection, unspecified site",https://icd.who.int/browse10/2019/en#/A30-A49
A49.2,"Haemophilus influenzae infection, unspecified site",https://icd.who.int/browse10/2019/en#/A30-A49
A49.3,"Mycoplasma infection, unspecified site",https://icd.who.int/browse10/2019/en#/A30-A49
A49.8,Other bacterial infections of unspecified site,https://icd.who.int/browse10/2019/en#/A30-A49
A49.9,"Bacterial infection, unspecified Incl.: Bacteraemia NOS",https://icd.who.int/browse10/2019/en#/A30-A49
A50-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/A50-A64
A50,Congenital syphilis,https://icd.who.int/browse10/2019/en#/A50-A64
A50.0,"Early congenital syphilis, symptomatic Additional Text Any congenital syphilitic condition specified as early or manifest less than two years after birth. Incl.: Early congenital syphilis: cutaneous mucocutaneous visceral Early congenital syphilitic: laryngitis oculopathy osteochondropathy pharyngitis pneumonia rhinitis",https://icd.who.int/browse10/2019/en#/A50-A64
A50.1,"Early congenital syphilis, latent Additional Text Congenital syphilis without clinical manifestations, with positive serological reaction and negative spinal fluid test, less than two years after birth.",https://icd.who.int/browse10/2019/en#/A50-A64
A50.2,"Early congenital syphilis, unspecified Additional Text Congenital syphilis NOS less than two years after birth.",https://icd.who.int/browse10/2019/en#/A50-A64
A50.3,Late congenital syphilitic oculopathy Incl.: Late congenital syphilitic interstitial keratitis† (H19.2*) Late congenital syphilitic oculopathy NEC† (H58.8*) Excl.: Hutchinson triad (A50.5),https://icd.who.int/browse10/2019/en#/A50-A64
A50.4,"Late congenital neurosyphilis [juvenile neurosyphilis] Incl.: Dementia paralytica juvenilis Juvenile: general paresis tabes dorsalis taboparetic neurosyphilis Late congenital syphilitic: encephalitis† (G05.0*) meningitis† (G01*) polyneuropathy† (G63.0*) Coding-Hint Use additional code, if desired, to identify any associated mental disorder. Excl.: Hutchinson triad (A50.5)",https://icd.who.int/browse10/2019/en#/A50-A64
A50.5,"Other late congenital syphilis, symptomatic Additional Text Any congenital syphilitic condition specified as late or manifest two years or more after birth. Incl.: Clutton joints† (M03.1*) Hutchinson: teeth triad Late congenital: cardiovascular syphilis† (I98.0*) syphilitic: arthropathy† (M03.1*) osteochondropathy† (M90.2*) Syphilitic saddle nose",https://icd.who.int/browse10/2019/en#/A50-A64
A50.6,"Late congenital syphilis, latent Additional Text Congenital syphilis without clinical manifestations, with positive serological reaction and negative spinal fluid test, two years or more after birth.",https://icd.who.int/browse10/2019/en#/A50-A64
A50.7,"Late congenital syphilis, unspecified Additional Text Congenital syphilis NOS two years or more after birth.",https://icd.who.int/browse10/2019/en#/A50-A64
A50.9,"Congenital syphilis, unspecified",https://icd.who.int/browse10/2019/en#/A50-A64
A51,Early syphilis,https://icd.who.int/browse10/2019/en#/A50-A64
A51.0,Primary genital syphilis Incl.: Syphilitic chancre NOS,https://icd.who.int/browse10/2019/en#/A50-A64
A51.1,Primary anal syphilis,https://icd.who.int/browse10/2019/en#/A50-A64
A51.2,Primary syphilis of other sites,https://icd.who.int/browse10/2019/en#/A50-A64
A51.3,Secondary syphilis of skin and mucous membranes Incl.: Condyloma latum Syphilitic: alopecia† (L99.8*) leukoderma† (L99.8*) mucous patch,https://icd.who.int/browse10/2019/en#/A50-A64
A51.4,Other secondary syphilis Incl.: Secondary syphilitic: female pelvic inflammatory disease† (N74.2*) iridocyclitis† (H22.0*) lymphadenopathy meningitis† (G01*) myositis† (M63.0*) oculopathy NEC† (H58.8*) periostitis† (M90.1*),https://icd.who.int/browse10/2019/en#/A50-A64
A51.5,"Early syphilis, latent Additional Text Syphilis (acquired) without clinical manifestations, with positive serological reaction and negative spinal fluid test, less than two years after infection.",https://icd.who.int/browse10/2019/en#/A50-A64
A51.9,"Early syphilis, unspecified",https://icd.who.int/browse10/2019/en#/A50-A64
A52,Late syphilis,https://icd.who.int/browse10/2019/en#/A50-A64
A52.1,Symptomatic neurosyphilis Incl.: Late syphilitic: acoustic neuritis† (H94.0*) encephalitis† (G05.0*) meningitis† (G01*) optic atrophy† (H48.0*) polyneuropathy† (G63.0*) retrobulbar neuritis† (H48.1*) Syphilitic parkinsonism† (G22*) Syphilitic (tabetic) arthropathy† (M14.6*) Tabes dorsalis Excl.: Charcot arthropathy (G98†),https://icd.who.int/browse10/2019/en#/A50-A64
A52.2,Asymptomatic neurosyphilis,https://icd.who.int/browse10/2019/en#/A50-A64
A52.3,"Neurosyphilis, unspecified Incl.: Gumma (syphilitic) Syphilis (late) Syphiloma of central nervous system NOS",https://icd.who.int/browse10/2019/en#/A50-A64
A52.7,"Other symptomatic late syphilis Incl.: Glomerular disease in syphilis† (N08.0*) Gumma (syphilitic) Late or tertiary syphilis any sites, except those classified to A52.0-A52.3 Late syphilitic: bursitis† (M73.1*) chorioretinitis† (H32.0*) episcleritis† (H19.0*) female pelvic inflammatory disease† (N74.2*) leukoderma† (L99.8*) oculopathy NEC† (H58.8*) peritonitis† (K67.2*) Syphilis [stage unspecified] of: bone† (M90.2*) liver† (K77.0*) lung† (J99.8*) muscle† (M63.0*) synovium† (M68.0*)",https://icd.who.int/browse10/2019/en#/A50-A64
A52.8,"Late syphilis, latent Additional Text Syphilis (acquired) without clinical manifestations, with positive serological reaction and negative spinal fluid test, two years or more after infection.",https://icd.who.int/browse10/2019/en#/A50-A64
A52.9,"Late syphilis, unspecified",https://icd.who.int/browse10/2019/en#/A50-A64
A53,Other and unspecified syphilis,https://icd.who.int/browse10/2019/en#/A50-A64
A53.0,"Latent syphilis, unspecified as early or late Incl.: Latent syphilis NOS Positive serological reaction for syphilis",https://icd.who.int/browse10/2019/en#/A50-A64
A53.9,"Syphilis, unspecified Incl.: Infection due to Treponema pallidum NOS Syphilis (acquired) NOS Excl.: syphilis NOS causing death under two years of age (A50.2)",https://icd.who.int/browse10/2019/en#/A50-A64
A54,Gonococcal infection,https://icd.who.int/browse10/2019/en#/A50-A64
A54.0,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess Incl.: Gonococcal: cervicitis NOS cystitis NOS urethritis NOS vulvovaginitis NOS Excl.: with: genitourinary gland abscess (A54.1) periurethral abscess (A54.1),https://icd.who.int/browse10/2019/en#/A50-A64
A54.1,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess Incl.: Gonococcal Bartholin gland abscess,https://icd.who.int/browse10/2019/en#/A50-A64
A54.2,Gonococcal pelviperitonitis and other gonococcal genitourinary infections Incl.: Gonococcal: epididymitis† (N51.1*) female pelvic inflammatory disease† (N74.3*) orchitis† (N51.1*) prostatitis† (N51.0*) Excl.: gonococcal peritonitis (A54.8),https://icd.who.int/browse10/2019/en#/A50-A64
A54.3,Gonococcal infection of eye Incl.: Gonococcal: conjunctivitis† (H13.1*) iridocyclitis† (H22.0*) Ophthalmia neonatorum due to gonococcus,https://icd.who.int/browse10/2019/en#/A50-A64
A54.5,Gonococcal pharyngitis,https://icd.who.int/browse10/2019/en#/A50-A64
A54.6,Gonococcal infection of anus and rectum,https://icd.who.int/browse10/2019/en#/A50-A64
A54.8,Other gonococcal infections Incl.: Gonococcal: brain abscess† (G07*) endocarditis† (I39.8*) meningitis† (G01*) myocarditis† (I41.0*) pericarditis† (I32.0*) peritonitis† (K67.1*) pneumonia† (J17.0*) sepsis skin lesions Excl.: gonococcal pelviperitonitis (A54.2),https://icd.who.int/browse10/2019/en#/A50-A64
A54.9,"Gonococcal infection, unspecified",https://icd.who.int/browse10/2019/en#/A50-A64
A55,Chlamydial lymphogranuloma (venereum) Incl.: Climatic or tropical bubo Durand-Nicolas-Favre disease Esthiomene Lymphogranuloma inguinale,https://icd.who.int/browse10/2019/en#/A50-A64
A56,Other sexually transmitted chlamydial diseases Incl.: sexually transmitted diseases due to Chlamydia trachomatis Excl.: chlamydial: lymphogranuloma (A55) neonatal: conjunctivitis (P39.1) pneumonia (P23.1) conditions classified to A74.-,https://icd.who.int/browse10/2019/en#/A50-A64
A56.0,Chlamydial infection of lower genitourinary tract Incl.: Chlamydial: cervicitis cystitis urethritis vulvovaginitis,https://icd.who.int/browse10/2019/en#/A50-A64
A56.1,Chlamydial infection of pelviperitoneum and other genitourinary organs Incl.: Chlamydial: epididymitis† (N51.1*) female pelvic inflammatory disease† (N74.4*) orchitis† (N51.1*),https://icd.who.int/browse10/2019/en#/A50-A64
A56.2,"Chlamydial infection of genitourinary tract, unspecified",https://icd.who.int/browse10/2019/en#/A50-A64
A56.3,Chlamydial infection of anus and rectum,https://icd.who.int/browse10/2019/en#/A50-A64
A56.4,Chlamydial infection of pharynx,https://icd.who.int/browse10/2019/en#/A50-A64
A56.8,Sexually transmitted chlamydial infection of other sites,https://icd.who.int/browse10/2019/en#/A50-A64
A57,Chancroid Incl.: Ulcus molle,https://icd.who.int/browse10/2019/en#/A50-A64
A58,Granuloma inguinale Incl.: Donovanosis,https://icd.who.int/browse10/2019/en#/A50-A64
A59,Trichomoniasis Excl.: intestinal trichomoniasis (A07.8),https://icd.who.int/browse10/2019/en#/A50-A64
A59.0,Urogenital trichomoniasis Incl.: Leukorrhoea (vaginalis) Prostatitis† (N51.0*) due to Trichomonas (vaginalis),https://icd.who.int/browse10/2019/en#/A50-A64
A59.8,Trichomoniasis of other sites,https://icd.who.int/browse10/2019/en#/A50-A64
A59.9,"Trichomoniasis, unspecified",https://icd.who.int/browse10/2019/en#/A50-A64
A60,Anogenital herpesviral [herpes simplex] infection,https://icd.who.int/browse10/2019/en#/A50-A64
A60.0,Herpesviral infection of genitalia and urogenital tract Incl.: Herpesviral infection of genital tract: female† (N77.0-N77.1*) male† (N51.-*),https://icd.who.int/browse10/2019/en#/A50-A64
N77.0,N77.1*,https://icd.who.int/browse10/2019/en#/A50-A64
A60.1,Herpesviral infection of perianal skin and rectum,https://icd.who.int/browse10/2019/en#/A50-A64
A60.9,"Anogenital herpesviral infection, unspecified",https://icd.who.int/browse10/2019/en#/A50-A64
A63,"Other predominantly sexually transmitted diseases, not elsewhere classified Excl.: molluscum contagiosum (B08.1) papilloma of cervix (D26.0)",https://icd.who.int/browse10/2019/en#/A50-A64
A63.0,Anogenital (venereal) warts,https://icd.who.int/browse10/2019/en#/A50-A64
A63.8,Other specified predominantly sexually transmitted diseases,https://icd.who.int/browse10/2019/en#/A50-A64
A64,Unspecified sexually transmitted disease Incl.: Venereal disease NOS,https://icd.who.int/browse10/2019/en#/A50-A64
A65-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/A65-A69
A65,Nonvenereal syphilis Incl.: Bejel Endemic syphilis Njovera,https://icd.who.int/browse10/2019/en#/A65-A69
A66,Yaws Incl.: bouba framboesia (tropica) pian,https://icd.who.int/browse10/2019/en#/A65-A69
A66.0,"Initial lesions of yaws Incl.: Chancre of yaws Framboesia, initial or primary Initial framboesial ulcer Mother yaw",https://icd.who.int/browse10/2019/en#/A65-A69
A66.1,Multiple papillomata and wet crab yaws Incl.: Framboesioma Pianoma Plantar or palmar papilloma of yaws,https://icd.who.int/browse10/2019/en#/A65-A69
A66.2,"Other early skin lesions of yaws Incl.: Cutaneous yaws, less than five years after infection Early yaws (cutaneous) (macular) (maculopapular) (micropapular) (papular) Framboeside of early yaws",https://icd.who.int/browse10/2019/en#/A65-A69
A66.3,"Hyperkeratosis of yaws Incl.: Ghoul hand Hyperkeratosis, palmar or plantar (early)(late) due to yaws Worm-eaten soles",https://icd.who.int/browse10/2019/en#/A65-A69
A66.4,Gummata and ulcers of yaws Incl.: Gummatous framboeside Nodular late yaws (ulcerated),https://icd.who.int/browse10/2019/en#/A65-A69
A66.5,Gangosa Incl.: Rhinopharyngitis mutilans,https://icd.who.int/browse10/2019/en#/A65-A69
A66.6,"Bone and joint lesions of yaws Incl.: Ganglion Hydrarthrosis Osteitis Periostitis (hypertrophic) of yaws (early)(late) Goundou Gumma, bone Gummatous osteitis or periostitis of yaws (late)",https://icd.who.int/browse10/2019/en#/A65-A69
A66.7,Other manifestations of yaws Incl.: Juxta-articular nodules of yaws Mucosal yaws,https://icd.who.int/browse10/2019/en#/A65-A69
A66.8,"Latent yaws Incl.: Yaws without clinical manifestations, with positive serology",https://icd.who.int/browse10/2019/en#/A65-A69
A66.9,"Yaws, unspecified",https://icd.who.int/browse10/2019/en#/A65-A69
A67,Pinta [carate],https://icd.who.int/browse10/2019/en#/A65-A69
A67.0,Primary lesions of pinta Incl.: Chancre (primary) Papule (primary) of pinta [carate],https://icd.who.int/browse10/2019/en#/A65-A69
A67.1,Intermediate lesions of pinta Incl.: Erythematous plaques Hyperchromic lesions Hyperkeratosis of pinta [carate] Pintids,https://icd.who.int/browse10/2019/en#/A65-A69
A67.2,Late lesions of pinta Incl.: Cardiovascular lesions† (I98.1*) Skin lesions: achromic cicatricial dyschromic of pinta [carate],https://icd.who.int/browse10/2019/en#/A65-A69
A67.3,Mixed lesions of pinta Incl.: Achromic with hyperchromic skin lesions of pinta [carate],https://icd.who.int/browse10/2019/en#/A65-A69
A67.9,"Pinta, unspecified",https://icd.who.int/browse10/2019/en#/A65-A69
A68,Relapsing fevers Incl.: recurrent fever Excl.: Lyme disease (A69.2),https://icd.who.int/browse10/2019/en#/A65-A69
A68.0,Louse-borne relapsing fever Incl.: Relapsing fever due to Borrelia recurrentis,https://icd.who.int/browse10/2019/en#/A65-A69
A68.1,Tick-borne relapsing fever Incl.: Relapsing fever due to any Borrelia species other than Borrelia recurrentis,https://icd.who.int/browse10/2019/en#/A65-A69
A68.9,"Relapsing fever, unspecified",https://icd.who.int/browse10/2019/en#/A65-A69
A69,Other spirochaetal infections,https://icd.who.int/browse10/2019/en#/A65-A69
A69.0,Necrotizing ulcerative stomatitis Incl.: Cancrum oris Fusospirochaetal gangrene Noma Stomatitis gangrenosa,https://icd.who.int/browse10/2019/en#/A65-A69
